Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Devin Harris,2,50,4,1,4,3,2,66.7,6,0,100,2,4,3,12,33:37,-3,2,0,2,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,25
Torrey Craig,0,33.3,3,1,2,5,1,40,5,2,0,0,2,3,5,16:27,-4,0,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,11
Trey Lyles,0,0,1,0,1,1,0,60,5,0,0,0,3,1,6,10:50,0,3,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,11.5
Darrell Arthur,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Malik Beasley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Juancho Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Richard Jefferson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Paul George,4,33.3,3,2,4,6,1,33.3,12,3,57.1,7,4,3,13,41:29,-12,4,0,3,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,30
Carmelo Anthony,0,50,10,0,3,9,5,42.9,21,2,0,0,9,7,23,33:04,0,0,1,1,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,48
Steven Adams,1,0,0,0,1,10,0,37.5,8,5,25,4,3,5,7,33:59,-8,5,0,4,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,35.5
Corey Brewer,1,25,4,0,4,6,1,57.1,7,4,50,2,4,2,10,34:03,-7,3,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,21.5
Russell Westbrook,5,44.4,9,2,2,9,4,37.5,32,3,62.5,8,12,6,33,44:01,2,13,1,2,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,71.5
Terrance Ferguson,0,50,2,1,0,1,1,50,2,0,0,0,1,1,3,5:53,-8,0,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,5
Jerami Grant,4,66.7,3,2,4,4,2,55.6,9,1,66.7,6,5,3,16,24:28,4,0,0,2,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,24
Raymond Felton,0,20,5,1,0,1,1,28.6,7,0,0,0,2,1,5,18:07,1,0,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,7
Patrick Patterson,0,60,5,0,2,3,3,42.9,7,0,0,0,3,3,9,14:29,2,0,0,1,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,21
Alex Abrines,0,66.7,3,0,2,1,2,66.7,3,0,0,0,2,1,6,15:27,21,0,0,0,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,11
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Josh Huestis,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Dakari Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1133,27,35,30,22,28,30,21,35,125,126,"Callahan""""","Lindsay""""",Goble,DENVER,DEN,OKC,NA
Nemanja Bjelica,0,66.7,3,1,2,3,2,33.3,6,1,0,0,2,2,6,34:53,-7,1,2,1,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,22.5
Taj Gibson,2,0,1,0,2,6,0,50,10,1,66.7,3,5,5,12,31:30,-3,1,0,2,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,23.5
KarlAnthony Towns,4,14.3,7,0,3,20,1,38.1,21,4,100,4,8,16,21,44:04,2,1,0,1,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,43.5
Andrew Wiggins,0,0,2,1,2,4,0,23.5,17,0,0,0,4,4,8,42:34,6,3,2,3,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,30.5
Jeff Teague,6,50,4,3,3,4,2,50,6,0,100,6,3,4,14,19:38,3,2,1,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,19
Tyus Jones,3,33.3,3,3,0,1,1,50,4,0,75,4,2,1,8,28:22,-2,4,1,1,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,17
Jamal Crawford,0,40,5,1,0,3,2,61.1,18,0,0,0,11,3,24,30:31,6,2,0,2,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,39
Gorgui Dieng,0,0,0,0,1,3,0,0,1,0,0,0,0,3,0,8:28,0,0,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,3
Aaron Brooks,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Anthony Brown,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Marcus GeorgesHunt,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Amile Jefferson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Justin Patton,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Harrison Barnes,2,50,2,1,2,4,1,42.1,19,1,100,2,8,3,19,34:19,-11,2,0,1,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,28
Dirk Nowitzki,0,33.3,3,1,2,6,1,42.9,7,0,0,0,3,6,7,25:56,-10,2,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,17
Dwight Powell,1,100,1,2,4,7,1,66.7,3,4,50,2,2,3,6,20:56,2,2,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,15
Dorian FinneySmith,0,20,5,3,0,3,1,25,8,0,0,0,2,3,5,26:03,-1,2,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,10
Dennis Smith,0,50,2,4,4,1,1,53.3,15,0,0,1,8,1,17,26:10,5,7,0,2,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,32.5
Maxi Kleber,2,40,5,2,0,6,2,50,6,0,100,2,3,6,10,23:45,7,1,4,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,29.5
Yogi Ferrell,0,33.3,6,0,3,4,2,37.5,16,0,0,0,6,4,14,28:55,2,3,0,2,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,32.5
Aaron Harrison,0,0,2,0,1,2,0,25,4,0,0,0,1,2,2,14:53,-8,2,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,7
Nerlens Noel,0,0,0,0,1,12,0,100,2,1,0,0,2,11,4,25:23,-1,1,1,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,20.5
Doug McDermott,0,100,2,1,0,1,2,50,6,0,0,0,3,1,8,13:40,10,0,0,0,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,12
Kyle Collinsworth,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Johnathan Motley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1134,16,28,23,26,20,26,18,28,92,93,"Mauer""""","Ayotte""""",Workman,MINNESOTA,MIN,DAL,NA
Jarell Martin,0,0,0,3,2,1,0,37.5,8,0,0,0,3,1,6,29:34,-2,4,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,10
JaMychal Green,0,0,1,1,0,6,0,33.3,3,1,0,0,1,5,2,20:04,-9,0,1,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,10
Marc Gasol,0,85.7,7,3,3,3,6,91.7,12,1,0,0,11,2,28,23:04,4,2,0,1,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,46
Dillon Brooks,0,0,3,1,1,5,0,41.7,12,1,0,0,5,4,10,26:03,-4,0,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,14
Kobi Simmons,0,0,2,0,5,3,0,42.9,7,1,0,0,3,2,6,25:27,6,5,0,3,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,25.5
Wayne Selden,2,40,5,1,1,1,2,28.6,7,0,100,2,2,1,8,23:48,-6,2,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,13
Deyonta Davis,0,0,0,2,1,3,0,0,1,0,0,2,0,3,0,12:00,-11,2,1,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,7
Marquis Teague,1,0,1,0,1,2,0,0,3,0,25,4,0,2,1,25:28,-17,5,0,1,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,12.5
MarShon Brooks,7,50,2,1,0,1,1,61.5,13,1,100,7,8,0,24,18:20,2,2,0,2,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,28
Ben McLemore,0,0,2,0,3,4,0,40,10,0,0,0,4,4,8,23:16,-10,1,1,1,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,19.5
Ivan Rabb,0,0,0,1,4,4,0,40,5,2,0,0,2,2,4,12:56,-3,1,1,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,11.5
Mario Chalmers,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
Chandler Parsons,NA,NA,NA,NA,NA,NA,NA,NA,REST,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
Joe Ingles,0,37.5,8,4,5,5,3,46.7,15,0,0,0,7,5,17,37:52,2,10,1,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,42
Derrick Favors,0,0,0,1,0,6,0,62.5,8,4,0,4,5,2,10,31:55,9,2,4,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,30
Rudy Gobert,3,0,0,4,3,10,0,75,4,2,50,6,3,8,9,28:52,1,0,0,2,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,18
Royce ONeale,2,50,2,1,3,6,1,71.4,7,0,100,2,5,6,13,36:21,16,4,0,3,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,33
Donovan Mitchell,6,25,8,3,3,3,2,46.7,15,0,60,10,7,3,22,38:05,16,4,0,1,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,29
Jae Crowder,0,20,5,1,2,3,1,22.2,9,1,0,0,2,2,5,20:47,4,0,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,9
Dante Exum,2,75,4,1,2,3,3,80,10,0,100,2,8,3,21,27:02,14,3,0,1,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,34.5
Alec Burks,2,0,1,0,1,2,0,0,2,0,100,2,0,2,2,13:57,-5,1,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,3.5
Jonas Jerebko,0,66.7,3,0,0,0,2,75,4,0,0,0,3,0,8,5:09,-7,0,0,0,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,12
Georges Niang,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
Ricky Rubio,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
David Stockton,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
Ekpe Udoh,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1135,14,33,29,21,29,23,28,27,107,97,"Phillips""""","Fraher""""",Holtkamp,UTAH,MEM,UTA,NA
Khris Middleton,6,33.3,6,4,6,4,2,52.6,19,1,85.7,7,10,3,28,40:07,12,5,1,4,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,48.5
Giannis Antetokounmpo,11,0,0,4,5,16,0,40,20,6,73.3,15,8,10,27,42:31,-16,4,1,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,37
Tyler Zeller,0,0,0,2,2,5,0,33.3,3,0,0,0,1,5,2,28:06,12,2,3,1,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,20
Tony Snell,0,66.7,3,0,2,2,2,60,5,0,0,0,3,2,8,29:32,9,0,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,14
Eric Bledsoe,2,58.3,12,0,2,3,7,62.5,24,0,100,2,15,3,39,34:08,4,6,0,4,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,75
Jabari Parker,0,0,3,0,2,3,0,40,10,1,0,0,4,2,8,25:20,6,3,0,1,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,18.5
Jason Terry,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,29:49,-5,2,1,2,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,13
Marshall Plumlee,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,6:47,1,0,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,1
Brandon Jennings,2,0,1,2,2,3,0,0,3,0,100,2,0,3,2,14:41,1,2,0,2,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,10
Shabazz Muhammad,0,0,1,0,1,1,0,57.1,7,0,0,0,4,1,8,9:48,-11,0,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,9
Sterling Brown,2,0,1,0,1,0,0,0,1,0,100,2,0,0,2,4:11,-3,0,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,0
Xavier Munford,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,NA
Kyle Kuzma,3,22.2,9,3,4,12,2,55,20,3,100,3,11,9,27,46:10,-5,6,0,2,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,52
Julius Randle,7,100,1,4,3,10,1,38.5,13,4,87.5,8,5,6,18,40:15,-19,3,1,1,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,29.5
Brook Lopez,1,33.3,3,0,2,2,1,64.3,14,0,50,2,9,2,20,27:39,-6,3,1,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,30.5
Kentavious CaldwellPope,0,0,3,0,1,3,0,37.5,8,1,0,0,3,2,6,16:24,-6,3,0,1,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,16.5
Brandon Ingram,0,100,2,5,3,3,2,71.4,7,0,0,3,5,3,12,26:42,-11,6,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,23
Alex Caruso,1,100,1,3,5,4,1,40,5,1,50,2,2,3,6,30:45,9,6,0,1,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,20
Josh Hart,2,20,5,1,3,13,1,50,10,2,100,2,5,11,13,34:55,-9,0,1,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,28
Ivica Zubac,4,0,0,0,0,5,0,66.7,9,3,80,5,6,2,16,11:55,15,0,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,17
Tyler Ennis,0,0,1,2,1,1,0,40,5,1,0,0,2,0,4,15:12,12,4,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,9
Channing Frye,0,0,2,0,1,3,0,0,3,0,0,0,0,3,0,15:03,10,2,0,0,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,6
Lonzo Ball,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,NA
Luol Deng,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 30 2018",1136,39,29,29,15,34,23,26,29,122,124,"Richardson""""","Kirkland""""",Malloy,MILWAUKEE,MIL,LAL,NA
Danilo Gallinari,3,100,2,2,2,2,2,50,6,0,60,5,3,2,11,24:32,-19,1,1,1,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,19.5
Tobias Harris,0,0,3,0,2,4,0,35.3,17,1,0,3,6,3,12,35:45,-8,2,1,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,22
DeAndre Jordan,2,0,0,3,2,14,0,57.1,7,6,33.3,6,4,8,10,23:49,-13,0,0,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,19
Tyrone Wallace,3,50,2,1,1,5,1,44.4,9,0,75,4,4,5,12,35:24,-5,1,0,1,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,19.5
Austin Rivers,1,0,2,2,3,3,0,12.5,8,1,33.3,3,1,2,3,29:34,-15,2,0,1,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,9
Lou Williams,3,0,2,1,1,3,0,45.5,22,1,100,3,10,2,23,32:08,-10,3,1,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,29.5
Montrezl Harrell,3,0,0,1,2,3,0,50,6,0,75,4,3,3,9,22:59,-1,0,1,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,11
Wesley Johnson,0,100,1,0,1,1,1,100,1,0,0,0,1,1,3,5:56,6,1,0,1,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,10.5
CJ Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:42,0,2,0,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,3
Sindarius Thornwell,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,8:37,1,1,1,0,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,5.5
Boban Marjanovic,4,0,0,0,2,9,0,50,6,2,80,5,3,7,10,12:00,12,0,0,1,"MAR 30 2018",1137,23,26,17,30,26,38,23,18,105,96,"Zarba""""","Forte""""",Twardoski,PORTLAND,LAC,POR,18
