Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Dennis Smith,0,57.1,7,1,0,4,4,50,14,0,0,0,7,4,18,32:39,-4,7,0,2,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,45.5
Salah Mejri,0,0,0,1,4,5,0,100,3,1,0,0,3,4,6,16:50,-5,0,0,0,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,10
Yogi Ferrell,0,16.7,6,0,2,1,1,22.2,9,0,0,0,2,1,5,27:49,-12,0,0,0,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,8
JJ Barea,0,20,5,1,1,1,1,42.9,7,0,0,0,3,1,7,17:28,-14,2,0,0,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,12
Dwight Powell,0,0,1,0,3,4,0,57.1,7,2,0,0,4,2,8,16:55,-14,0,1,1,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,18
Kyle Collinsworth,0,0,0,0,2,4,0,33.3,3,3,0,2,1,1,2,14:41,-10,0,0,1,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,9
Josh McRoberts,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,NA
Robert Covington,2,20,5,3,4,7,1,28.6,7,0,100,2,2,7,7,27:39,13,1,1,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,15.5
Dario Saric,1,50,4,2,2,8,2,46.2,13,3,50,2,6,5,15,28:10,14,3,1,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,31.5
Joel Embiid,5,50,2,0,3,13,1,40,15,3,62.5,8,6,10,18,29:20,21,3,0,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,35.5
Timothe LuwawuCabarrot,0,33.3,6,0,4,1,2,40,10,0,0,0,4,1,10,29:16,13,1,0,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19.5
Ben Simmons,1,0,0,3,1,5,0,90.9,11,1,50,2,10,4,21,33:43,20,7,1,2,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,41.5
Justin Anderson,0,100,2,0,1,3,2,71.4,7,0,0,0,5,3,12,20:21,6,2,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,22
Amir Johnson,0,0,0,0,2,2,0,100,1,0,0,0,1,2,2,15:57,2,2,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,7
TJ McConnell,0,100,1,0,0,3,1,28.6,7,2,0,0,2,1,5,24:25,8,4,0,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19
James Young,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8:36,-3,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0
Trevor Booker,3,0,0,0,2,6,0,50,4,1,75,4,2,5,7,17:07,9,0,1,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,13
Richaun Holmes,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2:43,-4,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,1
Larry Drew,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2:43,-4,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0
Jerryd Bayless,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,NA
Kyle Anderson,0,0,0,2,2,4,0,40,5,1,0,0,2,3,4,25:52,-16,1,0,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,10.5
LaMarcus Aldridge,4,0,1,1,2,3,0,58.3,12,0,100,4,7,3,18,32:48,-16,0,1,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19
Pau Gasol,5,0,1,0,1,4,0,33.3,9,0,83.3,6,3,4,11,17:59,-18,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,10
Danny Green,3,0,5,0,3,3,0,14.3,7,1,75,4,1,2,5,24:10,-15,3,1,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,15.5
Dejounte Murray,2,0,1,2,2,9,0,36.4,11,1,100,2,4,8,10,33:46,-16,5,1,1,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,28.5
Bryn Forbes,0,40,5,0,1,4,2,37.5,8,0,0,0,3,4,8,23:39,-3,3,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,20.5
Tony Parker,0,0,0,0,0,1,0,33.3,3,0,0,0,1,1,2,13:22,-5,1,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,4.5
Davis Bertans,0,16.7,6,2,2,3,1,37.5,8,1,0,0,3,2,7,21:55,-2,3,1,3,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,26.5
Brandon Paul,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,6:59,1,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0
Patty Mills,1,0,3,0,1,1,0,40,5,0,50,2,2,1,5,21:13,-12,3,1,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,12.5
Joffrey Lauvergne,0,0,0,1,0,3,0,80,5,1,0,0,4,2,8,14:16,3,1,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,11.5
Darrun Hilliard,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4:03,4,0,0,0,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0
Manu Ginobili,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,NA
Tim Hardaway,2,20,5,0,3,7,1,46.2,13,0,100,2,6,7,15,34:45,19,4,1,2,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,37
Kristaps Porzingis,4,75,4,1,2,7,3,54.5,11,1,66.7,6,6,6,19,27:34,15,2,3,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,39
Enes Kanter,4,0,0,1,3,10,0,80,10,2,80,5,8,8,20,29:13,22,1,1,1,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,32.5
Courtney Lee,1,33.3,6,3,3,4,2,36.4,11,0,50,2,4,4,11,26:31,27,5,1,1,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,28.5
Jarrett Jack,2,0,3,1,3,2,0,28.6,7,0,66.7,3,2,2,6,21:20,23,5,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,12.5
Frank Ntilikina,1,0,1,2,0,0,0,50,2,0,50,2,1,0,3,9:09,-5,0,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,0
Lance Thomas,0,0,0,1,1,2,0,100,1,1,0,0,1,1,2,16:20,7,1,1,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,7.5
Michael Beasley,0,100,1,2,1,6,1,42.9,7,3,0,0,3,3,7,18:07,7,1,0,2,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,20.5
Kyle OQuinn,2,0,0,2,2,5,0,25,4,3,100,2,1,2,4,17:05,3,1,3,1,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,18.5
Trey Burke,0,50,4,2,1,1,2,57.1,14,0,0,0,8,1,18,17:31,4,3,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,25.5
Doug McDermott,0,0,1,1,0,2,0,25,4,0,0,0,1,2,2,14:23,-6,1,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,4.5
Ron Baker,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,4:01,-3,1,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,4.5
Willy Hernangomez,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4:01,-3,0,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,0
TJ Warren,0,66.7,3,2,1,4,2,52.9,17,2,0,1,9,2,20,33:49,-17,0,1,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,29
Marquese Chriss,0,16.7,6,0,3,4,1,8.3,12,2,0,2,1,2,3,19:57,-25,1,1,1,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,16.5
Greg Monroe,1,0,0,3,1,10,0,50,6,2,50,2,3,8,7,25:58,-25,1,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,14.5
Troy Daniels,0,37.5,8,0,3,0,3,40,10,0,0,0,4,0,11,23:10,-32,1,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,18.5
Devin Booker,2,66.7,3,3,2,4,2,33.3,12,1,100,2,4,3,12,25:10,-24,3,0,1,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,22.5
Dragan Bender,0,0,1,2,4,4,0,0,1,0,0,0,0,4,0,17:52,5,0,1,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,5
Jared Dudley,2,50,2,1,3,1,1,50,4,0,100,2,2,1,7,21:44,0,4,0,2,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,19
Isaiah Canaan,0,0,2,2,4,3,0,16.7,6,1,0,0,1,2,2,19:44,4,4,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,9
Josh Jackson,3,50,2,0,1,8,1,41.2,17,2,75,4,7,6,18,29:26,0,0,0,2,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,31
Tyler Ulis,0,0,1,1,0,1,0,33.3,3,0,0,0,1,1,2,13:14,-2,0,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,2
Danuel House,0,50,2,0,1,2,1,33.3,3,1,0,0,1,1,3,5:15,3,0,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,7
Alec Peters,0,0,3,0,1,1,0,0,3,1,0,0,0,0,0,4:41,3,1,0,0,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,2.5
Tyson Chandler,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26 2018",723,33,20,28,26,23,26,18,18,85,107,"Boland""""","Wright""""",Petraitis,NEW,NYK,PHX,NA
Paul George,10,57.1,7,0,2,3,4,46.2,13,1,83.3,12,6,2,26,36:10,28,2,0,3,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,39
Carmelo Anthony,3,33.3,6,2,3,5,2,38.1,21,0,100,3,8,5,21,34:54,25,1,0,2,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,32.5
Steven Adams,1,0,0,0,5,7,0,66.7,9,3,33.3,3,6,4,13,31:48,28,2,1,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,28
Andre Roberson,1,0,0,0,0,5,0,100,2,1,100,1,2,4,5,22:05,32,1,1,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,13.5
Russell Westbrook,2,75,4,6,3,11,3,59.1,22,4,50,4,13,7,31,36:24,20,13,0,2,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,65.5
Terrance Ferguson,0,40,5,0,3,3,2,33.3,6,2,0,0,2,1,6,23:22,-11,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,13
Raymond Felton,0,0,0,1,0,2,0,60,5,0,0,0,3,2,6,13:32,-16,3,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,11.5
Jerami Grant,0,33.3,3,0,1,1,1,40,5,0,0,0,2,1,5,12:28,-8,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,8
Patrick Patterson,0,25,4,0,2,3,1,40,5,1,0,0,2,2,5,16:50,-19,1,0,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,14.5
Alex Abrines,0,33.3,3,0,1,0,1,33.3,3,0,0,0,1,0,3,6:11,-7,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,5
Josh Huestis,0,0,1,0,0,3,0,0,2,1,0,0,0,2,0,6:16,-7,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,3
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,NA
Dakari Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,NA
Stanley Johnson,0,0,1,0,2,1,0,0,3,0,0,0,0,1,0,10:34,-17,1,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,2.5
Tobias Harris,7,50,4,2,3,3,2,46.2,13,2,87.5,8,6,1,21,32:21,-24,1,0,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,23.5
Andre Drummond,2,0,1,3,2,13,0,45.5,11,6,33.3,6,5,7,12,30:34,-30,2,3,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,35
Avery Bradley,0,0,3,3,4,2,0,42.9,7,0,0,0,3,2,6,26:05,-28,3,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,9.5
Langston Galloway,2,50,2,0,3,1,1,33.3,3,0,66.7,3,1,1,5,13:03,-19,2,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,9
Ish Smith,0,100,1,3,2,3,1,87.5,8,0,0,0,7,3,15,34:57,6,9,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,30.5
Luke Kennard,2,60,5,1,1,1,3,30,10,0,100,2,3,1,11,25:22,13,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,15
Reggie Bullock,0,36.4,11,2,1,6,4,46.2,13,1,0,0,6,5,16,33:59,6,4,0,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,37
Boban Marjanovic,4,0,0,1,2,8,0,55.6,9,3,100,4,5,5,14,14:01,10,2,0,1,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,23
Anthony Tolliver,1,20,5,1,0,5,1,42.9,7,1,100,1,3,4,8,19:04,18,0,0,0,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,13
Dwight Buycks,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,NA
Henry Ellenson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,NA
Eric Moreland,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",724,36,33,29,23,24,33,24,27,108,121,"Washington""""","Guthrie""""",Ervin,OKLAHOMA,OKC,DET,NA
Jonathon Simmons,0,0,1,1,5,3,0,42.9,7,2,0,0,3,1,6,22:26,-2,0,2,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,17
Aaron Gordon,3,16.7,6,1,2,11,1,45,20,4,37.5,8,9,7,22,39:59,-4,4,1,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,43
Bismack Biyombo,2,0,0,4,1,4,0,80,5,1,100,2,4,3,10,20:54,-15,0,1,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,11
Evan Fournier,0,50,6,0,2,2,3,56.3,16,1,0,0,9,1,21,33:07,-8,1,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,30.5
Elfrid Payton,3,50,2,4,5,3,1,50,8,0,60,5,4,3,12,28:41,-13,5,0,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,20.5
Mario Hezonja,3,0,2,0,2,4,0,60,5,1,100,3,3,3,9,26:45,6,1,3,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,20.5
Marreese Speights,0,0,2,1,1,3,0,33.3,3,0,0,0,1,3,2,6:00,3,2,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,7
DJ Augustin,0,66.7,3,2,0,2,2,75,4,0,0,0,3,2,8,19:51,9,2,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,15
Wes Iwundu,2,0,1,0,0,1,0,0,1,0,100,2,0,1,2,6:49,6,0,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,1
Shelvin Mack,4,50,2,1,0,2,1,66.7,3,0,100,4,2,2,9,16:25,1,5,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,15.5
Khem Birch,3,0,0,0,0,5,0,80,5,4,37.5,8,4,1,11,19:05,7,1,0,3,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,23.5
Arron Afflalo,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,NA
Bojan Bogdanovic,4,50,2,0,1,1,1,40,5,0,100,4,2,1,9,23:24,-3,0,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,8
Thaddeus Young,1,50,2,1,3,6,1,64.3,14,1,50,2,9,5,20,36:35,10,1,1,2,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,36.5
Domantas Sabonis,1,0,1,0,5,9,0,61.5,13,4,33.3,3,8,5,17,27:58,4,2,0,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,31
Victor Oladipo,3,16.7,6,3,1,5,1,50,20,0,75,4,10,5,24,38:52,9,6,0,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,37
Darren Collison,4,50,2,1,2,4,1,37.5,8,1,100,4,3,3,11,25:51,3,7,0,2,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,28.5
Myles Turner,0,0,0,1,5,3,0,40,5,1,0,0,2,2,4,10:57,-12,0,0,1,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,9
Cory Joseph,0,0,1,0,1,4,0,33.3,3,0,0,0,1,4,2,28:12,-3,2,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,9
Lance Stephenson,2,33.3,3,2,1,5,1,69.2,13,2,100,2,9,3,21,30:55,2,6,0,2,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,39
Joe Young,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,4:03,-5,0,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,0
Al Jefferson,0,0,0,1,3,1,0,60,5,0,0,0,3,1,6,13:13,5,1,0,0,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,7.5
Ike Anigbogu,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,NA
Ben Moore,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,NA
Alex Poythress,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 27 2018",725,32,38,22,20,22,31,31,30,114,112,"Zarba""""","Taylor""""",Washington,INDIANA,ORL,IND,NA
Otto Porter,2,50,4,3,1,3,2,63.6,11,0,100,2,7,3,18,31:17,11,3,1,2,"JAN 27 2018",726,27,34,31,37,18,27,26,33,104,129,"Wall""""","Fraher""""",Sterling,WASHINGTON,WAS,ATL,33.5
