Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Kenneth Faried,0,0,0,1,2,6,0,28.6,7,3,0,0,2,3,4,14:50,16,0,0,3,"JAN 12 2018",625,26,21,13,18,16,27,24,20,87,78,"Ayotte""""","Fitzgerald""""",Van,DENVER,MEM,DEN,18
Darrell Arthur,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",625,26,21,13,18,16,27,24,20,87,78,"Ayotte""""","Fitzgerald""""",Van,DENVER,MEM,DEN,NA
Torrey Craig,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",625,26,21,13,18,16,27,24,20,87,78,"Ayotte""""","Fitzgerald""""",Van,DENVER,MEM,DEN,NA
Juancho Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",625,26,21,13,18,16,27,24,20,87,78,"Ayotte""""","Fitzgerald""""",Van,DENVER,MEM,DEN,NA
Emmanuel Mudiay,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",625,26,21,13,18,16,27,24,20,87,78,"Ayotte""""","Fitzgerald""""",Van,DENVER,MEM,DEN,NA
Trevor Ariza,2,50,8,2,3,7,4,50,12,4,100,2,6,3,18,38:13,8,1,0,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,36.5
Ryan Anderson,2,57.1,7,0,1,7,4,50,12,3,100,2,6,4,18,39:32,6,1,0,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,38.5
Clint Capela,3,0,0,4,2,16,0,63.6,11,5,75,4,7,11,17,35:36,22,3,1,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,39.5
Eric Gordon,2,16.7,12,2,2,1,2,26.3,19,0,100,2,5,1,14,29:02,15,4,0,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,27
Chris Paul,5,33.3,6,0,0,8,2,50,18,2,71.4,7,9,6,25,27:04,8,6,2,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,47
Gerald Green,5,11.1,9,2,2,3,1,21.4,14,0,100,5,3,3,12,33:38,14,1,0,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,11.5
PJ Tucker,0,50,4,1,2,9,2,33.3,6,0,0,0,2,9,6,30:33,22,1,1,1,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,25.5
Briante Weber,0,0,1,0,2,2,0,50,2,0,0,0,1,2,2,6:22,-10,1,0,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,11.5
Tarik Black,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,NA
James Harden,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,NA
Luc Mbah,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,NA
TJ Warren,0,100,1,1,1,3,1,58.8,17,1,0,2,10,2,21,36:51,-16,2,0,1,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,31
Dragan Bender,1,50,6,0,3,8,3,41.7,12,1,100,1,5,7,14,32:21,-1,2,2,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,36
Tyson Chandler,0,0,0,2,1,11,0,60,5,1,0,0,3,10,6,23:37,-1,1,1,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,19.5
Devin Booker,6,37.5,8,9,2,6,3,50,18,0,100,6,9,6,27,37:12,-18,9,0,2,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,43.5
Tyler Ulis,0,33.3,3,1,5,2,1,20,5,0,0,0,1,2,3,31:52,-2,9,0,1,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,22.5
Troy Daniels,0,30,10,2,3,1,3,27.3,11,0,0,0,3,1,9,26:56,-14,0,0,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,14
Alex Len,0,0,0,1,1,2,0,33.3,3,0,0,0,1,2,2,12:23,-17,1,0,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,4.5
Jared Dudley,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6:33,-13,0,0,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,0
Danuel House,0,100,2,2,2,5,2,60,5,1,0,0,3,4,8,17:20,-7,0,0,1,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,18
Alec Peters,0,50,2,1,0,0,1,66.7,3,0,0,0,2,0,5,14:55,4,3,0,0,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,10.5
Isaiah Canaan,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,NA
Greg Monroe,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 12 2018",626,27,30,33,22,23,21,24,27,95,112,"Mauer""""","Richardson""""",Tiven,HOUSTON,HOU,PHX,NA
Brandon Ingram,0,0,0,0,1,6,0,100,2,0,0,0,2,6,4,13:54,2,5,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,17.5
Julius Randle,5,0,0,7,5,15,0,60,15,3,83.3,6,9,12,23,33:33,12,2,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,29
Brook Lopez,0,33.3,6,0,1,3,2,27.3,11,1,0,0,3,2,8,17:28,2,2,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,21
Kentavious CaldwellPope,5,66.7,3,1,4,5,2,62.5,8,1,62.5,8,5,4,17,40:42,16,0,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,20
Lonzo Ball,0,14.3,7,0,1,7,1,30.8,13,1,0,0,4,6,9,43:05,7,7,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,31.5
Kyle Kuzma,1,50,2,2,3,10,1,61.5,13,2,50,2,8,8,18,35:32,4,3,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,34.5
Tyler Ennis,0,33.3,3,1,4,1,1,16.7,6,0,0,0,1,1,3,9:55,-1,1,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,6.5
Larry Nance,0,0,0,0,4,7,0,16.7,6,3,0,0,1,4,2,19:27,-6,0,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,9
Josh Hart,0,0,1,1,4,2,0,50,2,0,0,0,1,2,2,12:06,-2,0,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,6
Jordan Clarkson,0,25,4,2,0,3,1,50,18,0,0,0,9,3,19,30:28,2,4,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,28
Corey Brewer,2,0,0,0,4,0,0,0,1,0,100,2,0,0,2,8:50,-6,0,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,0
Ivica Zubac,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,NA
Wesley Matthews,4,50,6,0,3,1,3,50,10,0,100,4,5,1,17,39:06,-11,4,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,26
Harrison Barnes,2,20,5,1,1,5,1,33.3,21,0,100,2,7,5,17,38:36,-13,3,0,2,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,31.5
Dirk Nowitzki,3,20,5,0,0,8,1,14.3,7,0,75,4,1,8,6,23:57,8,0,1,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,19
Yogi Ferrell,0,10,10,0,2,10,1,35.7,14,2,0,0,5,8,11,42:51,-8,4,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,32
Dennis Smith,4,33.3,9,3,1,2,3,42.1,19,1,100,4,8,1,23,39:08,-7,3,0,1,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,31.5
Salah Mejri,0,0,0,0,3,3,0,0,0,1,0,0,0,2,0,12:43,2,1,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,4.5
Devin Harris,6,33.3,3,2,2,3,1,33.3,3,0,75,8,1,3,9,19:02,5,1,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,7.5
Maxi Kleber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:50,-2,0,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,0
JJ Barea,2,20,5,1,1,3,1,11.1,9,0,66.7,3,1,3,5,18:35,4,3,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,11.5
Dwight Powell,1,0,0,1,4,4,0,85.7,7,0,33.3,3,6,4,13,30:12,-8,1,0,0,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,16.5
Kyle Collinsworth,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,NA
Josh McRoberts,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",627,31,15,24,25,20,32,21,22,101,107,"Davis""""","Boland""""",Scott,LOS,LAL,DAL,NA
Garrett Temple,0,0,2,3,3,3,0,40,5,0,0,0,2,3,4,26:11,-12,1,1,3,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,17.5
Zach Randolph,2,0,1,3,1,2,0,30,10,1,100,2,3,1,8,19:16,-13,0,0,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,5
Willie CauleyStein,2,100,1,2,5,13,1,62.5,16,4,50,4,10,9,23,32:31,-6,4,1,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,46
George Hill,0,0,2,0,2,1,0,25,4,1,0,0,1,0,2,19:26,-12,4,1,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,12
DeAaron Fox,4,25,4,4,3,1,1,35.3,17,0,80,5,6,1,17,35:21,-15,10,0,2,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,33
Bogdan Bogdanovic,2,50,2,1,3,2,1,55.6,9,0,66.7,3,5,2,13,25:28,-8,5,0,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,24.5
Buddy Hield,0,0,2,1,1,4,0,62.5,8,0,0,0,5,4,10,21:28,-13,0,0,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,16
Kosta Koufos,0,0,0,1,2,2,0,75,4,0,0,2,3,2,6,17:46,-17,0,0,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,10
Skal Labissiere,2,100,2,0,3,7,2,62.5,8,3,50,4,5,4,14,21:40,-3,1,1,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,30.5
Vince Carter,1,100,1,0,1,1,1,66.7,3,1,50,2,2,0,6,14:27,-8,1,0,2,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,15.5
Justin Jackson,0,0,0,1,0,1,0,100,1,0,0,0,1,1,2,6:26,2,0,0,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,2
Tyrone Wallace,2,0,1,2,4,3,0,62.5,8,0,100,2,5,3,12,32:03,23,1,1,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,15.5
Blake Griffin,4,25,4,5,2,4,1,37.5,8,1,100,4,3,3,11,28:39,22,9,0,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,21.5
Willie Reed,2,0,0,0,1,13,0,100,6,2,50,4,6,11,14,26:03,15,2,2,2,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,40
Lou Williams,8,44.4,9,2,0,1,4,41.2,17,0,88.9,9,7,1,26,35:23,16,2,0,4,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,40
Milos Teodosic,0,60,5,1,4,1,3,66.7,6,0,0,0,4,1,11,23:15,6,5,0,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,24.5
Jawun Evans,0,50,2,3,2,3,1,50,6,0,0,0,3,3,7,24:45,15,7,0,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,22.5
Wesley Johnson,2,42.9,7,0,4,3,3,44.4,9,0,100,2,4,3,13,23:34,5,0,1,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,26
Montrezl Harrell,3,0,1,1,3,6,0,58.3,12,2,75,4,7,4,17,21:57,6,1,1,2,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,29.5
Sam Dekker,1,0,2,1,2,5,0,66.7,9,0,100,1,6,5,13,19:21,-1,1,0,1,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,20.5
Sindarius Thornwell,0,0,0,0,0,0,0,100,1,0,0,0,1,0,2,5:00,-2,1,0,0,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,3.5
DeAndre Jordan,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",628,17,28,23,37,30,34,27,35,126,105,"Washington""""","Lindsay""""",Smith,LA,SAC,LAC,NA
Paul George,3,40,5,2,2,8,2,42.9,14,3,75,4,6,5,17,35:29,-1,0,1,1,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,30
Carmelo Anthony,1,0,5,0,2,10,0,21.4,14,1,50,2,3,9,7,33:28,3,1,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,17.5
Steven Adams,0,0,0,3,5,11,0,63.6,11,7,0,0,7,4,14,31:06,6,1,4,3,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,44.5
Terrance Ferguson,0,33.3,3,1,3,1,1,33.3,3,1,0,0,1,0,3,17:30,9,1,1,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,9.5
Russell Westbrook,5,0,3,3,1,10,0,37,27,2,71.4,7,10,8,25,36:34,5,7,1,2,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,46.5
Jerami Grant,2,100,1,0,2,3,1,100,3,0,100,2,3,3,9,21:11,1,1,1,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,16.5
Josh Huestis,0,50,2,0,1,2,1,50,2,0,0,0,1,2,3,17:21,4,0,1,2,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,16
Patrick Patterson,3,33.3,3,0,2,5,1,16.7,6,1,75,4,1,4,6,16:54,4,1,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,11.5
Raymond Felton,0,0,1,0,3,4,0,40,10,2,0,0,4,2,8,16:14,6,5,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,19.5
Alex Abrines,1,66.7,3,0,1,3,2,42.9,7,2,100,1,3,1,9,14:13,13,0,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,15
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
Dakari Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
Kyle Singler,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
Michael KiddGilchrist,2,0,0,2,1,2,0,22.2,9,0,100,2,2,2,6,29:50,-10,2,1,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,10
Marvin Williams,1,60,5,0,0,9,3,66.7,9,0,100,1,6,9,16,27:36,-7,4,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,36
Dwight Howard,3,0,0,0,3,17,0,44.4,9,5,50,6,4,12,11,34:02,-2,0,3,1,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,37
Nicolas Batum,2,28.6,7,4,1,3,2,30.8,13,1,66.7,3,4,2,12,33:37,-4,2,1,1,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,22
Kemba Walker,7,28.6,7,5,2,3,2,29.4,17,0,87.5,8,5,3,19,33:51,-4,2,0,1,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,20
Frank Kaminsky,1,0,2,1,3,5,0,33.3,6,1,100,1,2,4,5,18:32,-3,2,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,11
Jeremy Lamb,0,0,1,0,0,4,0,37.5,8,1,0,1,3,3,6,18:10,0,0,1,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,13
Michael CarterWilliams,0,50,2,1,0,3,1,75,4,1,0,0,3,2,7,15:11,-3,3,1,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,18.5
Treveon Graham,0,0,0,1,3,3,0,66.7,3,0,0,1,2,3,4,17:35,-6,0,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,6
Malik Monk,0,25,4,0,2,1,1,40,5,0,0,0,2,1,5,11:36,-11,1,0,0,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,9.5
Dwayne Bacon,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
Johnny OBryant,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
Julyan Stone,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 13 2018",629,31,24,18,28,28,31,17,15,91,101,"Goble""""","Workman""""",Taylor,OKLAHOMA,OKC,CHA,NA
DeMarre Carroll,0,16.7,6,0,4,10,1,46.2,13,3,0,0,6,7,13,32:44,-6,3,0,2,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,35.5
Rondae HollisJefferson,4,0,1,3,2,4,0,60,15,0,80,5,9,4,22,38:24,-2,7,0,0,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,29.5
Quincy Acy,2,40,5,0,2,6,2,40,5,2,100,2,2,4,8,25:26,-11,1,2,1,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,26.5
Allen Crabbe,0,30,10,2,3,3,3,33.3,15,0,0,0,5,3,13,32:36,-16,2,0,1,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,26
Spencer Dinwiddie,3,20,10,2,2,6,2,25,16,1,100,3,4,5,13,35:10,-8,4,1,1,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,30
Joe Harris,3,66.7,3,1,2,2,2,50,6,0,100,3,3,2,11,21:20,-1,0,0,0,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,13
Jarrett Allen,4,0,0,1,2,8,0,60,10,3,80,5,6,5,16,28:51,8,1,0,0,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,20.5
Caris LeVert,1,14.3,7,5,4,8,1,31.3,16,4,50,2,5,4,12,35:28,9,8,0,1,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,31
Nik Stauskas,0,100,1,0,1,0,1,100,1,0,0,0,1,0,3,7:19,3,1,0,0,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,6.5
Jahlil Okafor,0,0,0,1,0,0,0,50,2,0,0,0,1,0,2,7:43,-6,1,0,0,"JAN 13 2018",630,18,21,35,33,33,26,24,24,119,113,"DeRosa""""","Wall""""",Williams,WASHINGTON,BKN,WAS,2.5
